OBJECTID,Event_Date,Event_Time_approximate,Landslide_Category,Landslide_Trigger,Latitude,Longitude,Country_Name,Country_Code,Administrative_Division,ev_id,Source
16776,2023-08-04 0:00:00,,Landslide,Downpour,21.83798843,103.9342657,Vietnam,VN,,0,NASA Events
16777,2023-07-26 0:00:00,,Landslide,Rain,17.7849136,121.0224292,Philippines,PH,,30359,NASA Events
16778,2023-08-16 0:00:00,,Landslide,Rain,22.33007628,92.46368351,Bangladesh,BD,,31029,NASA Events
16779,2023-08-04 0:00:00,,Landslide,Downpour,21.87106278,103.9206521,Vietnam,VN,,0,NASA Events
16780,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.25325904,-51.22394579,Brazil,BR,,0,NASA Events
16781,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.3070351,-51.99173959,Brazil,BR,,0,NASA Events
16782,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.23893975,-51.9382103,Brazil,BR,,0,NASA Events
16783,2023-07-26 0:00:00,,Landslide,Rain,18.30596116,120.9677316,Philippines,PH,,28497,NASA Events
16784,2023-07-26 0:00:00,,Landslide,Rain,18.23283945,121.0011905,Philippines,PH,,28577,NASA Events
16785,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.96028615,-51.69598729,Brazil,BR,,0,NASA Events
16786,2023-07-26 0:00:00,,Landslide,Rain,18.49048125,120.8298859,Philippines,PH,,0,NASA Events
16787,2023-07-28 0:00:00,,Landslide,Rain,24.81647422,118.3355147,China,CN,,28343,NASA Events
16788,2023-08-16 0:00:00,,Landslide,Rain,22.40178074,92.43827308,Bangladesh,BD,,30998,NASA Events
16789,2023-08-16 0:00:00,,Landslide,Rain,21.91252254,92.25123722,Bangladesh,BD,,32476,NASA Events
16790,2023-07-26 0:00:00,,Landslide,Rain,17.96982822,120.9772695,Philippines,PH,,0,NASA Events
16791,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.98414463,-51.91388208,Brazil,BR,,0,NASA Events
16792,2023-08-04 0:00:00,,Landslide,Downpour,21.77057079,103.8863284,Vietnam,VN,,0,NASA Events
16793,2023-03-06 0:00:00,,Landslide,Heavy Rain,2.54796316,108.9779944,Indonesia,ID,,25644,NASA Events
16794,2023-08-16 0:00:00,,Landslide,Rain,21.99523933,92.24554824,Bangladesh,BD,,32501,NASA Events
16795,2023-08-04 0:00:00,,Landslide,Downpour,21.45774113,104.051679,Vietnam,VN,,30938,NASA Events
16796,2023-08-04 0:00:00,,Landslide,Downpour,21.8493048,103.9441988,Vietnam,VN,,0,NASA Events
16797,2023-08-04 0:00:00,,Landslide,Downpour,21.8453313,103.9524288,Vietnam,VN,,0,NASA Events
16798,2023-07-26 0:00:00,,Landslide,Rain,17.80937299,121.0602372,Philippines,PH,,30389,NASA Events
16799,2023-07-26 0:00:00,,Landslide,Rain,17.71911915,121.06108,Philippines,PH,,0,NASA Events
16800,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.99941388,-51.93205196,Brazil,BR,,0,NASA Events
16801,2022-10-28 0:00:00,,Landslide,Rain,7.13511864,124.0834169,Philippines,PH,,25270,NASA Events
16802,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.47023433,-53.33333766,Brazil,BR,,0,NASA Events
16803,2023-08-04 0:00:00,,Landslide,Downpour,21.83486652,103.8946423,Vietnam,VN,,0,NASA Events
16804,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.58786756,-53.24341351,Brazil,BR,,0,NASA Events
16805,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.25541408,-51.14785425,Brazil,BR,,0,NASA Events
16806,2023-08-16 0:00:00,,Landslide,Rain,22.04177433,92.21180979,Bangladesh,BD,,32111,NASA Events
16807,2023-08-04 0:00:00,,Landslide,Downpour,21.87413583,103.9298649,Vietnam,VN,,30692,NASA Events
16808,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.94786761,-51.59220847,Brazil,BR,,0,NASA Events
16809,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.16069208,-51.5750283,Brazil,BR,,0,NASA Events
16810,2023-08-16 0:00:00,,Landslide,Rain,21.958092,92.23252674,Bangladesh,BD,,32209,NASA Events
16811,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.94193604,-51.35920524,Brazil,BR,,0,NASA Events
16812,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.42216369,-53.23738263,Brazil,BR,,0,NASA Events
16813,2023-07-09 0:00:00,,Landslide,Downpour,36.82504592,128.5143112,South Korea,KR,,27701,NASA Events
16814,2023-07-26 0:00:00,,Landslide,Rain,17.39777648,120.7577429,Philippines,PH,,0,NASA Events
16815,2023-07-26 0:00:00,,Landslide,Rain,18.14539105,121.0385582,Philippines,PH,,28785,NASA Events
16816,2023-07-26 0:00:00,,Landslide,Rain,17.79347633,121.0236063,Philippines,PH,,30357,NASA Events
16817,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.60722575,-53.54805579,Brazil,BR,,0,NASA Events
16818,2023-08-16 0:00:00,,Landslide,Rain,21.91416035,92.25070917,Bangladesh,BD,,31545,NASA Events
16819,2023-07-26 0:00:00,,Landslide,Rain,17.90808856,121.0421644,Philippines,PH,,29804,NASA Events
16820,2023-08-04 0:00:00,,Landslide,Downpour,21.83790506,103.9251464,Vietnam,VN,,0,NASA Events
16821,2023-04-03 0:00:00,,Landslide,Heavy Rain,-1.2351816,28.84950345,Democratic Republic of the Congo,CD,,25681,NASA Events
16822,2023-07-26 0:00:00,,Landslide,Rain,18.23844883,121.0493206,Philippines,PH,,0,NASA Events
16823,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.87509097,-51.44197553,Brazil,BR,,0,NASA Events
16824,2023-08-16 0:00:00,,Landslide,Rain,22.00529966,92.26503888,Bangladesh,BD,,31715,NASA Events
16825,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.96168768,-51.30685375,Brazil,BR,,0,NASA Events
16826,2023-07-26 0:00:00,,Landslide,Rain,18.25876451,120.9859492,Philippines,PH,,0,NASA Events
16827,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.10020813,-52.27766073,Brazil,BR,,0,NASA Events
16828,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.55401435,-53.1949238,Brazil,BR,,0,NASA Events
16829,2023-08-16 0:00:00,,Landslide,Rain,21.9659112,92.23063413,Bangladesh,BD,,31428,NASA Events
16830,2023-03-06 0:00:00,,Landslide,Heavy Rain,2.54024409,108.9767218,Indonesia,ID,,25655,NASA Events
16831,2023-08-04 0:00:00,,Landslide,Downpour,21.89770601,103.9108881,Vietnam,VN,,30562,NASA Events
16832,2023-07-26 0:00:00,,Landslide,Rain,17.94348371,121.0585963,Philippines,PH,,29582,NASA Events
16833,2023-08-04 0:00:00,,Landslide,Downpour,21.88712946,103.9115398,Vietnam,VN,,30713,NASA Events
16834,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.3680095,-53.26258398,Brazil,BR,,0,NASA Events
16835,2023-07-26 0:00:00,,Landslide,Rain,17.89833688,121.0437704,Philippines,PH,,29982,NASA Events
16836,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.39495604,-53.2535505,Brazil,BR,,0,NASA Events
16837,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.34233096,-53.22729696,Brazil,BR,,0,NASA Events
16838,2023-08-04 0:00:00,,Landslide,Downpour,21.84243326,103.9534476,Vietnam,VN,,0,NASA Events
16839,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.94871172,-51.29069633,Brazil,BR,,0,NASA Events
16840,2023-08-04 0:00:00,,Landslide,Downpour,22.32770976,102.7091955,Vietnam,VN,,0,NASA Events
16841,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.28443595,-52.03453387,Brazil,BR,,0,NASA Events
16842,2023-08-16 0:00:00,,Landslide,Rain,22.0127972,92.22796632,Bangladesh,BD,,31285,NASA Events
16843,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.63505481,-52.98749519,Brazil,BR,,0,NASA Events
16844,2023-08-16 0:00:00,,Landslide,Rain,21.966047,92.21519362,Bangladesh,BD,,32646,NASA Events
16845,2023-08-04 0:00:00,,Landslide,Downpour,21.77259715,103.8926339,Vietnam,VN,,0,NASA Events
16846,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.30927831,-51.086447,Brazil,BR,,0,NASA Events
16847,2023-07-26 0:00:00,,Landslide,Rain,17.98077183,121.0651705,Philippines,PH,,29048,NASA Events
16848,2022-10-28 0:00:00,,Landslide,Rain,6.76262206,124.3374456,Philippines,PH,,25097,NASA Events
16849,2023-07-28 0:00:00,,Landslide,Rain,24.83639862,118.3438706,China,CN,,28194,NASA Events
16850,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.54934251,-52.52347113,Brazil,BR,,0,NASA Events
16851,2023-07-26 0:00:00,,Landslide,Rain,18.02939207,121.0956163,Philippines,PH,,28917,NASA Events
16852,2023-07-26 0:00:00,,Landslide,Rain,17.81177717,121.0164809,Philippines,PH,,0,NASA Events
16853,2023-07-26 0:00:00,,Landslide,Rain,18.4629157,120.8793615,Philippines,PH,,29164,NASA Events
16854,2023-08-16 0:00:00,,Landslide,Rain,21.98052508,92.21514419,Bangladesh,BD,,32233,NASA Events
16855,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.18240674,-51.89683141,Brazil,BR,,0,NASA Events
16856,2023-07-26 0:00:00,,Landslide,Rain,18.0038994,121.0331238,Philippines,PH,,0,NASA Events
16857,2023-07-26 0:00:00,,Landslide,Rain,18.24980197,120.9569732,Philippines,PH,,28533,NASA Events
16858,2023-08-04 0:00:00,,Landslide,Downpour,21.78203844,103.9461459,Vietnam,VN,,0,NASA Events
16859,2023-07-26 0:00:00,,Landslide,Rain,18.20890873,120.9932386,Philippines,PH,,29203,NASA Events
16860,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.6083746,-53.24608249,Brazil,BR,,0,NASA Events
16861,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.07836396,-51.73947662,Brazil,BR,,0,NASA Events
16862,2023-08-04 0:00:00,,Landslide,Downpour,21.78241484,103.8658909,Vietnam,VN,,0,NASA Events
16863,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.35129572,-52.7358327,Brazil,BR,,0,NASA Events
16864,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.36295483,-53.26961572,Brazil,BR,,0,NASA Events
16865,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.58572876,-53.55461118,Brazil,BR,,0,NASA Events
16866,2023-07-26 0:00:00,,Landslide,Rain,18.23758518,121.0446021,Philippines,PH,,0,NASA Events
16867,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.43300448,-53.3322598,Brazil,BR,,0,NASA Events
16868,2023-07-09 0:00:00,,Landslide,Heavy Rain,30.98190427,76.96376703,India,IN,,27888,NASA Events
16869,2023-05-04 0:00:00,,Landslide,Downpour,-1.73809407,29.31251588,Rwanda,RW,,26540,NASA Events
16870,2023-08-04 0:00:00,,Landslide,Downpour,21.98486267,103.0896771,Vietnam,VN,,0,NASA Events
16871,2023-07-26 0:00:00,,Landslide,Rain,17.8901415,121.0384144,Philippines,PH,,30082,NASA Events
16872,2023-07-09 0:00:00,,Landslide,Downpour,36.76876119,128.5154434,South Korea,KR,,27666,NASA Events
16873,2023-02-19 0:00:00,,Landslide,Heavy Rain,-23.86957571,-45.39944683,Brazil,BR,,25609,NASA Events
16874,2022-10-28 0:00:00,,Landslide,Rain,6.74463363,124.3372557,Philippines,PH,,25144,NASA Events
16875,2023-07-26 0:00:00,,Landslide,Rain,17.80144641,120.9511453,Philippines,PH,,0,NASA Events
16876,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.89346529,-51.31467713,Brazil,BR,,0,NASA Events
16877,2023-08-16 0:00:00,,Landslide,Rain,21.98583193,92.21990991,Bangladesh,BD,,32176,NASA Events
16878,2023-07-26 0:00:00,,Landslide,Rain,18.13344915,121.0748501,Philippines,PH,,28727,NASA Events
16879,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.67643269,-53.62678726,Brazil,BR,,0,NASA Events
16880,2023-02-19 0:00:00,,Landslide,Heavy Rain,-23.75667314,-45.7208013,Brazil,BR,,25526,NASA Events
16881,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.01707637,-51.367153,Brazil,BR,,0,NASA Events
16882,2023-07-26 0:00:00,,Landslide,Rain,17.77349232,121.0306427,Philippines,PH,,30372,NASA Events
16883,2023-07-26 0:00:00,,Landslide,Rain,17.93426405,121.0830369,Philippines,PH,,29631,NASA Events
16884,2023-07-26 0:00:00,,Landslide,Rain,18.25403959,120.9967744,Philippines,PH,,30518,NASA Events
16885,2023-07-26 0:00:00,,Landslide,Rain,18.21030047,120.9645937,Philippines,PH,,28553,NASA Events
16886,2023-08-16 0:00:00,,Landslide,Rain,21.94231127,92.26218924,Bangladesh,BD,,31520,NASA Events
16887,2023-08-04 0:00:00,,Landslide,Downpour,21.79605321,103.9769263,Vietnam,VN,,0,NASA Events
16888,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.03967198,-52.1333183,Brazil,BR,,0,NASA Events
16889,2023-08-16 0:00:00,,Landslide,Rain,21.8796115,92.27939123,Bangladesh,BD,,31591,NASA Events
16890,2023-07-28 0:00:00,,Landslide,Rain,24.87099039,118.3216859,China,CN,,28258,NASA Events
16891,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.00726399,-51.72770489,Brazil,BR,,0,NASA Events
16892,2023-08-16 0:00:00,,Landslide,Rain,21.95038987,92.22215234,Bangladesh,BD,,32628,NASA Events
16893,2023-07-26 0:00:00,,Landslide,Rain,18.01841892,121.0965177,Philippines,PH,,29082,NASA Events
16894,2023-08-04 0:00:00,,Landslide,Downpour,22.32758674,102.7118201,Vietnam,VN,,0,NASA Events
16895,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.05318711,-51.56851009,Brazil,BR,,0,NASA Events
16896,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.33416527,-53.19906735,Brazil,BR,,0,NASA Events
16897,2023-03-06 0:00:00,,Landslide,Heavy Rain,2.53599272,109.1386375,Indonesia,ID,,25667,NASA Events
16898,2023-07-28 0:00:00,,Landslide,Rain,24.9421132,118.3677419,China,CN,,28083,NASA Events
16899,2023-08-04 0:00:00,,Landslide,Downpour,21.79229481,103.9685039,Vietnam,VN,,0,NASA Events
16900,2023-07-26 0:00:00,,Landslide,Rain,17.798539,121.0380189,Philippines,PH,,0,NASA Events
16901,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.57574882,-53.1217952,Brazil,BR,,0,NASA Events
16902,2023-08-04 0:00:00,,Landslide,Downpour,22.33217981,102.697043,Vietnam,VN,,0,NASA Events
16903,2022-10-28 0:00:00,,Landslide,Rain,6.77755683,124.0720507,Philippines,PH,,25200,NASA Events
16904,2023-08-16 0:00:00,,Landslide,Rain,21.96243381,92.22980694,Bangladesh,BD,,32625,NASA Events
16905,2023-07-26 0:00:00,,Landslide,Rain,17.90646604,121.0381826,Philippines,PH,,30114,NASA Events
16906,2023-08-16 0:00:00,,Landslide,Rain,21.97608743,92.21840021,Bangladesh,BD,,31658,NASA Events
16907,2023-08-16 0:00:00,,Landslide,Rain,21.98625914,92.22067888,Bangladesh,BD,,32175,NASA Events
16908,2023-08-04 0:00:00,,Landslide,Downpour,21.79965312,103.9708359,Vietnam,VN,,0,NASA Events
16909,2023-07-26 0:00:00,,Landslide,Rain,18.11765214,121.0263653,Philippines,PH,,28754,NASA Events
16910,2023-08-04 0:00:00,,Landslide,Downpour,21.80186062,103.9341235,Vietnam,VN,,0,NASA Events
16911,2023-08-16 0:00:00,,Landslide,Rain,21.88492711,92.25434211,Bangladesh,BD,,32408,NASA Events
16912,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.06129452,-51.41948588,Brazil,BR,,0,NASA Events
16913,2023-07-26 0:00:00,,Landslide,Rain,17.94080977,121.0824562,Philippines,PH,,29623,NASA Events
16914,2023-07-09 0:00:00,,Landslide,Heavy Rain,30.87002206,77.02658843,India,IN,,27987,NASA Events
16915,2023-07-26 0:00:00,,Landslide,Rain,17.89774085,121.0459392,Philippines,PH,,29997,NASA Events
16916,2023-08-04 0:00:00,,Landslide,Downpour,21.91325718,103.946108,Vietnam,VN,,30575,NASA Events
16917,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.34600894,-52.03167695,Brazil,BR,,0,NASA Events
16918,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.6708733,-53.5448413,Brazil,BR,,0,NASA Events
16919,2023-08-04 0:00:00,,Landslide,Downpour,21.86089829,103.9450202,Vietnam,VN,,0,NASA Events
16920,2023-07-26 0:00:00,,Landslide,Rain,18.175712,121.0634461,Philippines,PH,,28642,NASA Events
16921,2023-08-16 0:00:00,,Landslide,Rain,22.0512898,92.37889758,Bangladesh,BD,,31856,NASA Events
16922,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.35182933,-52.10457225,Brazil,BR,,0,NASA Events
16923,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.19005217,-51.93478041,Brazil,BR,,0,NASA Events
16924,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.06997163,-51.50875,Brazil,BR,,0,NASA Events
16925,2023-07-26 0:00:00,,Landslide,Rain,18.35586252,120.9744198,Philippines,PH,,28466,NASA Events
16926,2023-07-09 0:00:00,,Landslide,Downpour,36.80918861,128.4797006,South Korea,KR,,27716,NASA Events
16927,2023-07-26 0:00:00,,Landslide,Rain,17.7139628,121.0199649,Philippines,PH,,0,NASA Events
16928,2023-07-26 0:00:00,,Landslide,Rain,18.19850201,121.0478284,Philippines,PH,,28621,NASA Events
16929,2023-07-26 0:00:00,,Landslide,Rain,17.84631431,121.0476259,Philippines,PH,,30416,NASA Events
16930,2023-08-04 0:00:00,,Landslide,Downpour,22.33171503,102.7276498,Vietnam,VN,,0,NASA Events
16931,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.96572929,-51.73492506,Brazil,BR,,0,NASA Events
16932,2023-02-19 0:00:00,,Landslide,Heavy Rain,-23.76131404,-45.69928956,Brazil,BR,,25534,NASA Events
16933,2023-08-16 0:00:00,,Landslide,Rain,21.99787237,92.21356751,Bangladesh,BD,,32530,NASA Events
16934,2023-08-16 0:00:00,,Landslide,Rain,22.00098509,92.23880462,Bangladesh,BD,,32388,NASA Events
16935,2023-08-16 0:00:00,,Landslide,Rain,21.95130255,92.22235938,Bangladesh,BD,,32488,NASA Events
16936,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.26846515,-52.07015376,Brazil,BR,,0,NASA Events
16937,2023-07-26 0:00:00,,Landslide,Rain,17.65192266,121.0248224,Philippines,PH,,0,NASA Events
16938,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.9929205,-51.60367368,Brazil,BR,,0,NASA Events
16939,2023-07-26 0:00:00,,Landslide,Rain,17.94390719,121.0735753,Philippines,PH,,29593,NASA Events
16940,2023-08-16 0:00:00,,Landslide,Rain,22.24019528,92.51231616,Bangladesh,BD,,31118,NASA Events
16941,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.02690712,-51.55417002,Brazil,BR,,0,NASA Events
16942,2022-10-28 0:00:00,,Landslide,Rain,7.12778613,124.1988332,Philippines,PH,,25081,NASA Events
16943,2023-07-26 0:00:00,,Landslide,Rain,17.99056596,121.1007039,Philippines,PH,,29075,NASA Events
16944,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.05520583,-51.5145103,Brazil,BR,,0,NASA Events
16945,2023-07-09 0:00:00,,Landslide,Heavy Rain,31.02174169,76.95349606,India,IN,,27847,NASA Events
16946,2023-08-04 0:00:00,,Landslide,Downpour,21.85553107,103.9336481,Vietnam,VN,,0,NASA Events
16947,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.00165917,-51.92928511,Brazil,BR,,0,NASA Events
16948,2023-02-19 0:00:00,,Landslide,Heavy Rain,-23.75250039,-45.73707766,Brazil,BR,,25514,NASA Events
16949,2023-07-26 0:00:00,,Landslide,Rain,17.95020516,120.9923677,Philippines,PH,,29446,NASA Events
16950,2023-08-04 0:00:00,,Landslide,Downpour,21.86847039,103.9385385,Vietnam,VN,,0,NASA Events
16951,2023-08-04 0:00:00,,Landslide,Downpour,22.34092066,102.6240614,Vietnam,VN,,0,NASA Events
16952,2023-07-26 0:00:00,,Landslide,Rain,17.9599919,121.0699139,Philippines,PH,,29319,NASA Events
16953,2023-07-26 0:00:00,,Landslide,Rain,18.35996867,120.9705288,Philippines,PH,,28467,NASA Events
16954,2023-08-04 0:00:00,,Landslide,Downpour,21.80679583,103.9685364,Vietnam,VN,,30775,NASA Events
16955,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.96790699,-51.21810029,Brazil,BR,,0,NASA Events
16956,2023-07-26 0:00:00,,Landslide,Rain,18.14747102,121.0207888,Philippines,PH,,28780,NASA Events
16957,2023-08-16 0:00:00,,Landslide,Rain,22.23963902,92.51210756,Bangladesh,BD,,31119,NASA Events
16958,2023-07-26 0:00:00,,Landslide,Rain,17.91527864,120.9793907,Philippines,PH,,29511,NASA Events
16959,2023-07-09 0:00:00,,Landslide,Heavy Rain,31.01675578,76.95219973,India,IN,,27864,NASA Events
16960,2023-08-04 0:00:00,,Landslide,Downpour,21.47662009,104.0347858,Vietnam,VN,,30954,NASA Events
16961,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.44002244,-53.25388413,Brazil,BR,,0,NASA Events
16962,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.19356427,-51.72997312,Brazil,BR,,0,NASA Events
16963,2023-05-04 0:00:00,,Landslide,Downpour,-1.96856228,29.36693329,Rwanda,RW,,26414,NASA Events
16964,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.04062878,-51.68217768,Brazil,BR,,0,NASA Events
16965,2023-07-26 0:00:00,,Landslide,Rain,17.95176705,120.9972528,Philippines,PH,,29452,NASA Events
16966,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.95016401,-51.60477073,Brazil,BR,,0,NASA Events
16967,2023-08-04 0:00:00,,Landslide,Downpour,22.37884679,103.9722577,Vietnam,VN,,30839,NASA Events
16968,2018-07-30 0:00:00,,Landslide,Monsoon,12.54807728,99.07777158,Myanmar,MM,,19427,NASA Events
16969,2023-07-26 0:00:00,,Landslide,Rain,17.90484352,121.049681,Philippines,PH,,29868,NASA Events
16970,2023-07-26 0:00:00,,Landslide,Rain,18.40935003,120.9315115,Philippines,PH,,28416,NASA Events
16971,2023-08-04 0:00:00,,Landslide,Downpour,21.84054833,103.9684849,Vietnam,VN,,30752,NASA Events
16972,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.27016256,-51.76099955,Brazil,BR,,0,NASA Events
16973,2023-07-26 0:00:00,,Landslide,Rain,17.89727748,121.0641518,Philippines,PH,,0,NASA Events
16974,2023-08-04 0:00:00,,Landslide,Downpour,21.81409581,103.9195436,Vietnam,VN,,0,NASA Events
16975,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.32814384,-51.83939241,Brazil,BR,,0,NASA Events
16976,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.21700523,-51.66289823,Brazil,BR,,0,NASA Events
16977,2018-07-30 0:00:00,,Landslide,Monsoon,12.53766907,99.07259441,Myanmar,MM,,19409,NASA Events
16978,2023-07-26 0:00:00,,Landslide,Rain,17.73187432,121.1285648,Philippines,PH,,0,NASA Events
16979,2023-07-26 0:00:00,,Landslide,Rain,17.92411827,121.0309497,Philippines,PH,,29501,NASA Events
16980,2019-04-23 0:00:00, ,Landslide,Heavy Rain,-29.76727221,30.88773601,South Africa,ZA,,0,NASA Events
16981,2023-07-26 0:00:00,,Landslide,Rain,17.54863903,120.9634418,Philippines,PH,,0,NASA Events
16982,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.96166981,-51.32100937,Brazil,BR,,0,NASA Events
16983,2023-08-04 0:00:00,,Landslide,Downpour,22.32683489,102.7232345,Vietnam,VN,,0,NASA Events
16984,2023-08-16 0:00:00,,Landslide,Rain,21.94322522,92.23166283,Bangladesh,BD,,32304,NASA Events
16985,2023-08-16 0:00:00,,Landslide,Rain,22.2501384,92.46892802,Bangladesh,BD,,31078,NASA Events
16986,2023-07-26 0:00:00,,Landslide,Rain,17.92028937,121.058802,Philippines,PH,,29699,NASA Events
16987,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.98716346,-51.48198608,Brazil,BR,,0,NASA Events
16988,2023-07-26 0:00:00,,Landslide,Rain,17.85764504,121.0202692,Philippines,PH,,30171,NASA Events
16989,2023-02-19 0:00:00,,Landslide,Heavy Rain,-23.79551602,-45.59661225,Brazil,BR,,25481,NASA Events
16990,2023-07-26 0:00:00,,Landslide,Rain,17.84565464,121.0534077,Philippines,PH,,30413,NASA Events
16991,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.43523955,-53.229581,Brazil,BR,,0,NASA Events
16992,2023-08-04 0:00:00,,Landslide,Downpour,21.84359927,103.9614738,Vietnam,VN,,0,NASA Events
16993,2023-07-26 0:00:00,,Landslide,Rain,18.19789748,120.9975175,Philippines,PH,,29211,NASA Events
